Time,CO2_ele,CO2_gas,Ele_buy,Ele_sell,Gas_buy,Dem_cha
1789200.00,0.000473,2.75,0.11,0.03,0.58,22.79
1792800.00,0.000368,2.75,0.11,0.03,0.58,22.79
1796400.00,0.000367,2.75,0.06,0.03,0.58,22.79
1800000.00,0.000319,2.75,0.06,0.03,0.58,22.79
1803600.00,0.000317,2.75,0.05,0.03,0.58,22.79
1807200.00,0.000311,2.75,0.05,0.03,0.58,22.79
1810800.00,0.000322,2.75,0.05,0.03,0.58,22.79
1814400.00,0.000325,2.75,0.05,0.03,0.58,22.79
1818000.00,0.000323,2.75,0.05,0.03,0.58,22.79
1821600.00,0.000360,2.75,0.05,0.03,0.58,22.79
1825200.00,0.000305,2.75,0.05,0.03,0.58,22.79
1828800.00,0.000336,2.75,0.05,0.03,0.58,22.79
1832400.00,0.000302,2.75,0.05,0.03,0.58,22.79
1836000.00,0.000303,2.75,0.05,0.03,0.58,22.79
1839600.00,0.000316,2.75,0.05,0.03,0.58,22.79
1843200.00,0.000287,2.75,0.05,0.03,0.58,22.79
1846800.00,0.000271,2.75,0.05,0.03,0.58,22.79
1850400.00,0.000257,2.75,0.05,0.03,0.58,22.79
1854000.00,0.000253,2.75,0.05,0.03,0.58,22.79
1857600.00,0.000247,2.75,0.05,0.03,0.58,22.79
1861200.00,0.000247,2.75,0.06,0.03,0.58,22.79
1864800.00,0.000247,2.75,0.06,0.03,0.58,22.79
1868400.00,0.000264,2.75,0.11,0.03,0.58,22.79
1872000.00,0.000441,2.75,0.11,0.03,0.58,22.79
1875600.00,0.000546,2.75,0.11,0.03,0.58,22.79
1879200.00,0.000517,2.75,0.11,0.03,0.58,22.79
1882800.00,0.000458,2.75,0.06,0.03,0.58,22.79
1886400.00,0.000407,2.75,0.06,0.03,0.58,22.79
1890000.00,0.000373,2.75,0.05,0.03,0.58,22.79
1893600.00,0.000340,2.75,0.05,0.03,0.58,22.79
1897200.00,0.000341,2.75,0.05,0.03,0.58,22.79
1900800.00,0.000331,2.75,0.05,0.03,0.58,22.79
1904400.00,0.000375,2.75,0.05,0.03,0.58,22.79
1908000.00,0.000383,2.75,0.05,0.03,0.58,22.79
1911600.00,0.000457,2.75,0.05,0.03,0.58,22.79
1915200.00,0.000496,2.75,0.05,0.03,0.58,22.79
1918800.00,0.000583,2.75,0.05,0.03,0.58,22.79
1922400.00,0.000697,2.75,0.05,0.03,0.58,22.79
1926000.00,0.000660,2.75,0.05,0.03,0.58,22.79
1929600.00,0.000662,2.75,0.05,0.03,0.58,22.79
1933200.00,0.000693,2.75,0.05,0.03,0.58,22.79
1936800.00,0.000698,2.75,0.05,0.03,0.58,22.79
1940400.00,0.000720,2.75,0.05,0.03,0.58,22.79
1944000.00,0.000697,2.75,0.05,0.03,0.58,22.79
1947600.00,0.000682,2.75,0.06,0.03,0.58,22.79
1951200.00,0.000665,2.75,0.06,0.03,0.58,22.79
1954800.00,0.000668,2.75,0.11,0.03,0.58,22.79
1958400.00,0.000690,2.75,0.11,0.03,0.58,22.79
1962000.00,0.000637,2.75,0.11,0.03,0.58,22.79
1965600.00,0.000550,2.75,0.11,0.03,0.58,22.79
1969200.00,0.000544,2.75,0.06,0.03,0.58,22.79
1972800.00,0.000530,2.75,0.06,0.03,0.58,22.79
1976400.00,0.000561,2.75,0.05,0.03,0.58,22.79
1980000.00,0.000479,2.75,0.05,0.03,0.58,22.79
1983600.00,0.000515,2.75,0.05,0.03,0.58,22.79
1987200.00,0.000512,2.75,0.05,0.03,0.58,22.79
1990800.00,0.000587,2.75,0.05,0.03,0.58,22.79
1994400.00,0.000774,2.75,0.05,0.03,0.58,22.79
1998000.00,0.000821,2.75,0.05,0.03,0.58,22.79
2001600.00,0.000782,2.75,0.05,0.03,0.58,22.79
2005200.00,0.000700,2.75,0.05,0.03,0.58,22.79
2008800.00,0.000712,2.75,0.05,0.03,0.58,22.79
2012400.00,0.000651,2.75,0.05,0.03,0.58,22.79
2016000.00,0.000582,2.75,0.05,0.03,0.58,22.79
2019600.00,0.000570,2.75,0.05,0.03,0.58,22.79
2023200.00,0.000516,2.75,0.05,0.03,0.58,22.79
2026800.00,0.000463,2.75,0.05,0.03,0.58,22.79
2030400.00,0.000474,2.75,0.05,0.03,0.58,22.79
2034000.00,0.000457,2.75,0.06,0.03,0.58,22.79
2037600.00,0.000454,2.75,0.06,0.03,0.58,22.79
2041200.00,0.000473,2.75,0.11,0.03,0.58,22.79
2044800.00,0.000490,2.75,0.11,0.03,0.58,22.79
2048400.00,0.000506,2.75,0.11,0.03,0.58,22.79
2052000.00,0.000516,2.75,0.11,0.03,0.58,22.79
2055600.00,0.000516,2.75,0.06,0.03,0.58,22.79
2059200.00,0.000543,2.75,0.06,0.03,0.58,22.79
2062800.00,0.000530,2.75,0.05,0.03,0.58,22.79
2066400.00,0.000495,2.75,0.05,0.03,0.58,22.79
2070000.00,0.000609,2.75,0.05,0.03,0.58,22.79
2073600.00,0.000622,2.75,0.05,0.03,0.58,22.79
2077200.00,0.000674,2.75,0.05,0.03,0.58,22.79
2080800.00,0.000655,2.75,0.05,0.03,0.58,22.79
2084400.00,0.000637,2.75,0.05,0.03,0.58,22.79
2088000.00,0.000606,2.75,0.05,0.03,0.58,22.79
2091600.00,0.000653,2.75,0.05,0.03,0.58,22.79
2095200.00,0.000650,2.75,0.05,0.03,0.58,22.79
2098800.00,0.000622,2.75,0.05,0.03,0.58,22.79
2102400.00,0.000592,2.75,0.05,0.03,0.58,22.79
2106000.00,0.000572,2.75,0.05,0.03,0.58,22.79
2109600.00,0.000555,2.75,0.05,0.03,0.58,22.79
2113200.00,0.000579,2.75,0.05,0.03,0.58,22.79
2116800.00,0.000558,2.75,0.05,0.03,0.58,22.79
2120400.00,0.000573,2.75,0.06,0.03,0.58,22.79
2124000.00,0.000573,2.75,0.06,0.03,0.58,22.79
2127600.00,0.000584,2.75,0.11,0.03,0.58,22.79
2131200.00,0.000631,2.75,0.11,0.03,0.58,22.79
2134800.00,0.000636,2.75,0.11,0.03,0.58,22.79
2138400.00,0.000602,2.75,0.11,0.03,0.58,22.79
2142000.00,0.000481,2.75,0.06,0.03,0.58,22.79
2145600.00,0.000336,2.75,0.06,0.03,0.58,22.79
2149200.00,0.000293,2.75,0.05,0.03,0.58,22.79
2152800.00,0.000290,2.75,0.05,0.03,0.58,22.79
2156400.00,0.000292,2.75,0.05,0.03,0.58,22.79
2160000.00,0.000292,2.75,0.05,0.03,0.58,22.79
2163600.00,0.000292,2.75,0.05,0.03,0.58,22.79
2167200.00,0.000293,2.75,0.05,0.03,0.58,22.79
2170800.00,0.000292,2.75,0.05,0.03,0.58,22.79
2174400.00,0.000298,2.75,0.05,0.03,0.58,22.79
2178000.00,0.000333,2.75,0.05,0.03,0.58,22.79
2181600.00,0.000351,2.75,0.05,0.03,0.58,22.79
2185200.00,0.000525,2.75,0.05,0.03,0.58,22.79
2188800.00,0.000584,2.75,0.05,0.03,0.58,22.79
2192400.00,0.000602,2.75,0.05,0.03,0.58,22.79
2196000.00,0.000651,2.75,0.05,0.03,0.58,22.79
2199600.00,0.000674,2.75,0.05,0.03,0.58,22.79
2203200.00,0.000617,2.75,0.05,0.03,0.58,22.79
2206800.00,0.000570,2.75,0.06,0.03,0.58,22.79
2210400.00,0.000554,2.75,0.06,0.03,0.58,22.79
2214000.00,0.000628,2.75,0.11,0.03,0.58,22.79
2217600.00,0.000561,2.75,0.11,0.03,0.58,22.79
2221200.00,0.000502,2.75,0.11,0.03,0.58,22.79
2224800.00,0.000510,2.75,0.11,0.03,0.58,22.79
2228400.00,0.000513,2.75,0.06,0.03,0.58,22.79
2232000.00,0.000493,2.75,0.06,0.03,0.58,22.79
2235600.00,0.000456,2.75,0.05,0.03,0.58,22.79
2239200.00,0.000383,2.75,0.05,0.03,0.58,22.79
2242800.00,0.000448,2.75,0.05,0.03,0.58,22.79
2246400.00,0.000295,2.75,0.05,0.03,0.58,22.79
2250000.00,0.000286,2.75,0.05,0.03,0.58,22.79
2253600.00,0.000396,2.75,0.05,0.03,0.58,22.79
2257200.00,0.000377,2.75,0.05,0.03,0.58,22.79
2260800.00,0.000285,2.75,0.05,0.03,0.58,22.79
2264400.00,0.000326,2.75,0.05,0.03,0.58,22.79
2268000.00,0.000366,2.75,0.05,0.03,0.58,22.79
2271600.00,0.000369,2.75,0.05,0.03,0.58,22.79
2275200.00,0.000263,2.75,0.05,0.03,0.58,22.79
2278800.00,0.000258,2.75,0.05,0.03,0.58,22.79
2282400.00,0.000241,2.75,0.05,0.03,0.58,22.79
2286000.00,0.000234,2.75,0.05,0.03,0.58,22.79
2289600.00,0.000233,2.75,0.05,0.03,0.58,22.79
2293200.00,0.000246,2.75,0.06,0.03,0.58,22.79
2296800.00,0.000246,2.75,0.06,0.03,0.58,22.79
2300400.00,0.000249,2.75,0.11,0.03,0.58,22.79
2304000.00,0.000278,2.75,0.11,0.03,0.58,22.79
2307600.00,0.000396,2.75,0.11,0.03,0.58,22.79
2311200.00,0.000460,2.75,0.11,0.03,0.58,22.79
2314800.00,0.000478,2.75,0.06,0.03,0.58,22.79
2318400.00,0.000492,2.75,0.06,0.03,0.58,22.79
2322000.00,0.000470,2.75,0.05,0.03,0.58,22.79
2325600.00,0.000428,2.75,0.05,0.03,0.58,22.79
2329200.00,0.000416,2.75,0.05,0.03,0.58,22.79
2332800.00,0.000689,2.75,0.05,0.03,0.58,22.79
2336400.00,0.000521,2.75,0.05,0.03,0.58,22.79
2340000.00,0.000556,2.75,0.05,0.03,0.58,22.79
2343600.00,0.000340,2.75,0.05,0.03,0.58,22.79
2347200.00,0.000309,2.75,0.05,0.03,0.58,22.79
2350800.00,0.000302,2.75,0.05,0.03,0.58,22.79
2354400.00,0.000295,2.75,0.05,0.03,0.58,22.79
2358000.00,0.000306,2.75,0.05,0.03,0.58,22.79
2361600.00,0.000305,2.75,0.05,0.03,0.58,22.79
2365200.00,0.000497,2.75,0.05,0.03,0.58,22.79
2368800.00,0.000490,2.75,0.05,0.03,0.58,22.79
2372400.00,0.000429,2.75,0.05,0.03,0.58,22.79
2376000.00,0.000402,2.75,0.05,0.03,0.58,22.79
2379600.00,0.000367,2.75,0.06,0.03,0.58,22.79
2383200.00,0.000401,2.75,0.06,0.03,0.58,22.79
2386800.00,0.000415,2.75,0.11,0.03,0.58,22.79
2390400.00,0.000588,2.75,0.11,0.03,0.58,22.79
2394000.00,0.000555,2.75,0.11,0.03,0.58,22.79
2397600.00,0.000553,2.75,0.11,0.03,0.58,22.79
2401200.00,0.000575,2.75,0.06,0.03,0.58,22.79
2404800.00,0.000535,2.75,0.06,0.03,0.58,22.79
2408400.00,0.000488,2.75,0.05,0.03,0.58,22.79
2412000.00,0.000418,2.75,0.05,0.03,0.58,22.79
2415600.00,0.000502,2.75,0.05,0.03,0.58,22.79
2419200.00,0.000560,2.75,0.05,0.03,0.58,22.79
2422800.00,0.000543,2.75,0.05,0.03,0.58,22.79
2426400.00,0.000424,2.75,0.05,0.03,0.58,22.79
2430000.00,0.000482,2.75,0.05,0.03,0.58,22.79
2433600.00,0.000461,2.75,0.05,0.03,0.58,22.79
2437200.00,0.000422,2.75,0.05,0.03,0.58,22.79
2440800.00,0.000465,2.75,0.05,0.03,0.58,22.79
2444400.00,0.000538,2.75,0.05,0.03,0.58,22.79
2448000.00,0.000409,2.75,0.05,0.03,0.58,22.79
2451600.00,0.000542,2.75,0.05,0.03,0.58,22.79
2455200.00,0.000501,2.75,0.05,0.03,0.58,22.79
2458800.00,0.000490,2.75,0.05,0.03,0.58,22.79
2462400.00,0.000486,2.75,0.05,0.03,0.58,22.79
2466000.00,0.000463,2.75,0.06,0.03,0.58,22.79
2469600.00,0.000475,2.75,0.06,0.03,0.58,22.79
2473200.00,0.000524,2.75,0.11,0.03,0.58,22.79
2476800.00,0.000561,2.75,0.11,0.03,0.58,22.79
2480400.00,0.000559,2.75,0.11,0.03,0.58,22.79
2484000.00,0.000543,2.75,0.11,0.03,0.58,22.79
2487600.00,0.000490,2.75,0.06,0.03,0.58,22.79
2491200.00,0.000380,2.75,0.06,0.03,0.58,22.79
2494800.00,0.000302,2.75,0.05,0.03,0.58,22.79
2498400.00,0.000316,2.75,0.05,0.03,0.58,22.79
2502000.00,0.000295,2.75,0.05,0.03,0.58,22.79
2505600.00,0.000311,2.75,0.05,0.03,0.58,22.79
2509200.00,0.000335,2.75,0.05,0.03,0.58,22.79
2512800.00,0.000361,2.75,0.05,0.03,0.58,22.79
2516400.00,0.000408,2.75,0.05,0.03,0.58,22.79
2520000.00,0.000532,2.75,0.05,0.03,0.58,22.79
2523600.00,0.000603,2.75,0.05,0.03,0.58,22.79
2527200.00,0.000609,2.75,0.05,0.03,0.58,22.79
2530800.00,0.000614,2.75,0.05,0.03,0.58,22.79
2534400.00,0.000619,2.75,0.05,0.03,0.58,22.79
2538000.00,0.000605,2.75,0.05,0.03,0.58,22.79
2541600.00,0.000654,2.75,0.05,0.03,0.58,22.79
2545200.00,0.000638,2.75,0.05,0.03,0.58,22.79
2548800.00,0.000645,2.75,0.05,0.03,0.58,22.79
2552400.00,0.000634,2.75,0.06,0.03,0.58,22.79
2556000.00,0.000686,2.75,0.06,0.03,0.58,22.79
2559600.00,0.000633,2.75,0.11,0.03,0.58,22.79
2563200.00,0.000769,2.75,0.11,0.03,0.58,22.79
2566800.00,0.000697,2.75,0.11,0.03,0.58,22.79
2570400.00,0.000604,2.75,0.11,0.03,0.58,22.79
2574000.00,0.000592,2.75,0.06,0.03,0.58,22.79
2577600.00,0.000341,2.75,0.06,0.03,0.58,22.79
2581200.00,0.000289,2.75,0.05,0.03,0.58,22.79
2584800.00,0.000291,2.75,0.05,0.03,0.58,22.79
2588400.00,0.000290,2.75,0.05,0.03,0.58,22.79
2592000.00,0.000291,2.75,0.05,0.03,0.58,22.79
2595600.00,0.000292,2.75,0.05,0.03,0.58,22.79
2599200.00,0.000293,2.75,0.05,0.03,0.58,22.79
2602800.00,0.000291,2.75,0.05,0.03,0.58,22.79
2606400.00,0.000301,2.75,0.05,0.03,0.58,22.79
2610000.00,0.000300,2.75,0.05,0.03,0.58,22.79
2613600.00,0.000303,2.75,0.05,0.03,0.58,22.79
2617200.00,0.000292,2.75,0.05,0.03,0.58,22.79
2620800.00,0.000316,2.75,0.05,0.03,0.58,22.79
2624400.00,0.000534,2.75,0.05,0.03,0.58,22.79
2628000.00,0.000601,2.75,0.05,0.03,0.58,22.79
2631600.00,0.000612,2.75,0.05,0.03,0.58,22.79
2635200.00,0.000616,2.75,0.05,0.03,0.58,22.79
2638800.00,0.000638,2.75,0.06,0.03,0.58,22.79
2642400.00,0.000666,2.75,0.06,0.03,0.58,22.79
2646000.00,0.000711,2.75,0.11,0.03,0.58,22.79
2649600.00,0.000742,2.75,0.11,0.03,0.58,22.79
2653200.00,0.000747,2.75,0.11,0.03,0.58,22.79
2656800.00,0.000747,2.75,0.11,0.03,0.58,22.79
2660400.00,0.000725,2.75,0.06,0.03,0.58,22.79
2664000.00,0.000693,2.75,0.06,0.03,0.58,22.79
2667600.00,0.000719,2.75,0.05,0.03,0.58,22.79
2671200.00,0.000659,2.75,0.05,0.03,0.58,22.79
2674800.00,0.000612,2.75,0.05,0.03,0.58,22.79
2678400.00,0.000579,2.75,0.05,0.03,0.58,22.79
2682000.00,0.000551,2.75,0.05,0.03,0.58,22.79
2685600.00,0.000608,2.75,0.05,0.03,0.58,22.79
2689200.00,0.000571,2.75,0.05,0.03,0.58,22.79
2692800.00,0.000648,2.75,0.05,0.03,0.58,22.79
2696400.00,0.000641,2.75,0.05,0.03,0.58,22.79
2700000.00,0.000621,2.75,0.05,0.03,0.58,22.79
2703600.00,0.000553,2.75,0.05,0.03,0.58,22.79
2707200.00,0.000496,2.75,0.05,0.03,0.58,22.79
2710800.00,0.000507,2.75,0.05,0.03,0.58,22.79
2714400.00,0.000534,2.75,0.05,0.03,0.58,22.79
2718000.00,0.000558,2.75,0.05,0.03,0.58,22.79
2721600.00,0.000612,2.75,0.05,0.03,0.58,22.79
2725200.00,0.000647,2.75,0.06,0.03,0.58,22.79
2728800.00,0.000668,2.75,0.06,0.03,0.58,22.79
2732400.00,0.000724,2.75,0.11,0.03,0.58,22.79
2736000.00,0.000776,2.75,0.11,0.03,0.58,22.79
2739600.00,0.000765,2.75,0.11,0.03,0.58,22.79
2743200.00,0.000755,2.75,0.11,0.03,0.58,22.79
2746800.00,0.000732,2.75,0.06,0.03,0.58,22.79
2750400.00,0.000711,2.75,0.06,0.03,0.58,22.79
2754000.00,0.000661,2.75,0.05,0.03,0.58,22.79
2757600.00,0.000579,2.75,0.05,0.03,0.58,22.79
2761200.00,0.000552,2.75,0.05,0.03,0.58,22.79
2764800.00,0.000534,2.75,0.05,0.03,0.58,22.79
2768400.00,0.000512,2.75,0.05,0.03,0.58,22.79
2772000.00,0.000508,2.75,0.05,0.03,0.58,22.79
2775600.00,0.000512,2.75,0.05,0.03,0.58,22.79
2779200.00,0.000533,2.75,0.05,0.03,0.58,22.79
2782800.00,0.000542,2.75,0.05,0.03,0.58,22.79
2786400.00,0.000524,2.75,0.05,0.03,0.58,22.79
2790000.00,0.000515,2.75,0.05,0.03,0.58,22.79
2793600.00,0.000543,2.75,0.05,0.03,0.58,22.79
2797200.00,0.000579,2.75,0.05,0.03,0.58,22.79
2800800.00,0.000599,2.75,0.05,0.03,0.58,22.79
2804400.00,0.000409,2.75,0.05,0.03,0.58,22.79
2808000.00,0.000436,2.75,0.05,0.03,0.58,22.79
2811600.00,0.000442,2.75,0.06,0.03,0.58,22.79
2815200.00,0.000408,2.75,0.06,0.03,0.58,22.79
2818800.00,0.000614,2.75,0.11,0.03,0.58,22.79
2822400.00,0.000653,2.75,0.11,0.03,0.58,22.79
2826000.00,0.000540,2.75,0.11,0.03,0.58,22.79
2829600.00,0.000575,2.75,0.11,0.03,0.58,22.79
2833200.00,0.000553,2.75,0.06,0.03,0.58,22.79
2836800.00,0.000534,2.75,0.06,0.03,0.58,22.79
2840400.00,0.000525,2.75,0.05,0.03,0.58,22.79
2844000.00,0.000526,2.75,0.05,0.03,0.58,22.79
2847600.00,0.000529,2.75,0.05,0.03,0.58,22.79
2851200.00,0.000489,2.75,0.05,0.03,0.58,22.79
2854800.00,0.000415,2.75,0.05,0.03,0.58,22.79
2858400.00,0.000454,2.75,0.05,0.03,0.58,22.79
2862000.00,0.000384,2.75,0.05,0.03,0.58,22.79
2865600.00,0.000448,2.75,0.05,0.03,0.58,22.79
2869200.00,0.000503,2.75,0.05,0.03,0.58,22.79
2872800.00,0.000506,2.75,0.05,0.03,0.58,22.79
2876400.00,0.000467,2.75,0.05,0.03,0.58,22.79
2880000.00,0.000462,2.75,0.05,0.03,0.58,22.79
2883600.00,0.000396,2.75,0.05,0.03,0.58,22.79
2887200.00,0.000352,2.75,0.05,0.03,0.58,22.79
2890800.00,0.000306,2.75,0.05,0.03,0.58,22.79
2894400.00,0.000314,2.75,0.05,0.03,0.58,22.79
2898000.00,0.000339,2.75,0.06,0.03,0.58,22.79
2901600.00,0.000404,2.75,0.06,0.03,0.58,22.79
2905200.00,0.000372,2.75,0.11,0.03,0.58,22.79
2908800.00,0.000394,2.75,0.11,0.03,0.58,22.79
2912400.00,0.000478,2.75,0.11,0.03,0.58,22.79
2916000.00,0.000483,2.75,0.11,0.03,0.58,22.79
2919600.00,0.000470,2.75,0.06,0.03,0.58,22.79
2923200.00,0.000443,2.75,0.06,0.03,0.58,22.79
2926800.00,0.000421,2.75,0.05,0.03,0.58,22.79
2930400.00,0.000407,2.75,0.05,0.03,0.58,22.79
2934000.00,0.000388,2.75,0.05,0.03,0.58,22.79
2937600.00,0.000381,2.75,0.05,0.03,0.58,22.79
2941200.00,0.000370,2.75,0.05,0.03,0.58,22.79
2944800.00,0.000382,2.75,0.05,0.03,0.58,22.79
2948400.00,0.000395,2.75,0.05,0.03,0.58,22.79
2952000.00,0.000403,2.75,0.05,0.03,0.58,22.79
2955600.00,0.000408,2.75,0.05,0.03,0.58,22.79
2959200.00,0.000415,2.75,0.05,0.03,0.58,22.79
2962800.00,0.000370,2.75,0.05,0.03,0.58,22.79
2966400.00,0.000357,2.75,0.05,0.03,0.58,22.79
2970000.00,0.000319,2.75,0.05,0.03,0.58,22.79
2973600.00,0.000323,2.75,0.05,0.03,0.58,22.79
2977200.00,0.000331,2.75,0.05,0.03,0.58,22.79
2980800.00,0.000353,2.75,0.05,0.03,0.58,22.79
2984400.00,0.000406,2.75,0.06,0.03,0.58,22.79
2988000.00,0.000459,2.75,0.06,0.03,0.58,22.79
2991600.00,0.000497,2.75,0.11,0.03,0.58,22.79
2995200.00,0.000571,2.75,0.11,0.03,0.58,22.79
2998800.00,0.000651,2.75,0.11,0.03,0.58,22.79
3002400.00,0.000622,2.75,0.11,0.03,0.58,22.79
3006000.00,0.000630,2.75,0.06,0.03,0.58,22.79
3009600.00,0.000663,2.75,0.06,0.03,0.58,22.79
3013200.00,0.000695,2.75,0.05,0.03,0.58,22.79
3016800.00,0.000748,2.75,0.05,0.03,0.58,22.79
3020400.00,0.000771,2.75,0.05,0.03,0.58,22.79
3024000.00,0.000780,2.75,0.05,0.03,0.58,22.79
3027600.00,0.000778,2.75,0.05,0.03,0.58,22.79
3031200.00,0.000772,2.75,0.05,0.03,0.58,22.79
3034800.00,0.000765,2.75,0.05,0.03,0.58,22.79
3038400.00,0.000777,2.75,0.05,0.03,0.58,22.79
3042000.00,0.000782,2.75,0.05,0.03,0.58,22.79
3045600.00,0.000797,2.75,0.05,0.03,0.58,22.79
3049200.00,0.000730,2.75,0.05,0.03,0.58,22.79
3052800.00,0.000657,2.75,0.05,0.03,0.58,22.79
3056400.00,0.000642,2.75,0.05,0.03,0.58,22.79
3060000.00,0.000649,2.75,0.05,0.03,0.58,22.79
3063600.00,0.000656,2.75,0.05,0.03,0.58,22.79
3067200.00,0.000653,2.75,0.05,0.03,0.58,22.79
3070800.00,0.000654,2.75,0.06,0.03,0.58,22.79
3074400.00,0.000654,2.75,0.06,0.03,0.58,22.79
3078000.00,0.000672,2.75,0.11,0.03,0.58,22.79
3081600.00,0.000756,2.75,0.11,0.03,0.58,22.79
3085200.00,0.000725,2.75,0.11,0.03,0.58,22.79
3088800.00,0.000717,2.75,0.11,0.03,0.58,22.79
3092400.00,0.000699,2.75,0.06,0.03,0.58,22.79
3096000.00,0.000691,2.75,0.06,0.03,0.58,22.79
3099600.00,0.000690,2.75,0.05,0.03,0.58,22.79
3103200.00,0.000668,2.75,0.05,0.03,0.58,22.79
3106800.00,0.000660,2.75,0.05,0.03,0.58,22.79
3110400.00,0.000637,2.75,0.05,0.03,0.58,22.79
3114000.00,0.000612,2.75,0.05,0.03,0.58,22.79
3117600.00,0.000600,2.75,0.05,0.03,0.58,22.79
3121200.00,0.000602,2.75,0.05,0.03,0.58,22.79
3124800.00,0.000664,2.75,0.05,0.03,0.58,22.79
3128400.00,0.000716,2.75,0.05,0.03,0.58,22.79
3132000.00,0.000700,2.75,0.05,0.03,0.58,22.79
3135600.00,0.000703,2.75,0.05,0.03,0.58,22.79
3139200.00,0.000681,2.75,0.05,0.03,0.58,22.79
3142800.00,0.000636,2.75,0.05,0.03,0.58,22.79
3146400.00,0.000642,2.75,0.05,0.03,0.58,22.79
3150000.00,0.000647,2.75,0.05,0.03,0.58,22.79
3153600.00,0.000625,2.75,0.05,0.03,0.58,22.79
3157200.00,0.000617,2.75,0.06,0.03,0.58,22.79
3160800.00,0.000598,2.75,0.06,0.03,0.58,22.79
3164400.00,0.000618,2.75,0.11,0.03,0.58,22.79
3168000.00,0.000592,2.75,0.11,0.03,0.58,22.79
3171600.00,0.000539,2.75,0.11,0.03,0.58,22.79
3175200.00,0.000398,2.75,0.11,0.03,0.58,22.79
3178800.00,0.000391,2.75,0.06,0.03,0.58,22.79
3182400.00,0.000475,2.75,0.06,0.03,0.58,22.79
3186000.00,0.000380,2.75,0.05,0.03,0.58,22.79
3189600.00,0.000381,2.75,0.05,0.03,0.58,22.79
3193200.00,0.000384,2.75,0.05,0.03,0.58,22.79
3196800.00,0.000374,2.75,0.05,0.03,0.58,22.79
3200400.00,0.000392,2.75,0.05,0.03,0.58,22.79
3204000.00,0.000438,2.75,0.05,0.03,0.58,22.79
3207600.00,0.000416,2.75,0.05,0.03,0.58,22.79
3211200.00,0.000454,2.75,0.05,0.03,0.58,22.79
3214800.00,0.000514,2.75,0.05,0.03,0.58,22.79
3218400.00,0.000525,2.75,0.05,0.03,0.58,22.79
3222000.00,0.000537,2.75,0.05,0.03,0.58,22.79
3225600.00,0.000519,2.75,0.05,0.03,0.58,22.79
3229200.00,0.000507,2.75,0.05,0.03,0.58,22.79
3232800.00,0.000521,2.75,0.05,0.03,0.58,22.79
3236400.00,0.000526,2.75,0.05,0.03,0.58,22.79
3240000.00,0.000554,2.75,0.05,0.03,0.58,22.79
3243600.00,0.000587,2.75,0.06,0.03,0.58,22.79
3247200.00,0.000581,2.75,0.06,0.03,0.58,22.79
3250800.00,0.000628,2.75,0.11,0.03,0.58,22.79
3254400.00,0.000715,2.75,0.11,0.03,0.58,22.79
3258000.00,0.000721,2.75,0.11,0.03,0.58,22.79
3261600.00,0.000725,2.75,0.11,0.03,0.58,22.79
3265200.00,0.000732,2.75,0.06,0.03,0.58,22.79
3268800.00,0.000734,2.75,0.06,0.03,0.58,22.79
3272400.00,0.000773,2.75,0.05,0.03,0.58,22.79
3276000.00,0.000782,2.75,0.05,0.03,0.58,22.79
3279600.00,0.000748,2.75,0.05,0.03,0.58,22.79
3283200.00,0.000715,2.75,0.05,0.03,0.58,22.79
3286800.00,0.000682,2.75,0.05,0.03,0.58,22.79
3290400.00,0.000655,2.75,0.05,0.03,0.58,22.79
3294000.00,0.000628,2.75,0.05,0.03,0.58,22.79
3297600.00,0.000628,2.75,0.05,0.03,0.58,22.79
3301200.00,0.000610,2.75,0.05,0.03,0.58,22.79
3304800.00,0.000595,2.75,0.05,0.03,0.58,22.79
3308400.00,0.000600,2.75,0.05,0.03,0.58,22.79
3312000.00,0.000639,2.75,0.05,0.03,0.58,22.79
3315600.00,0.000642,2.75,0.05,0.03,0.58,22.79
3319200.00,0.000636,2.75,0.05,0.03,0.58,22.79
3322800.00,0.000647,2.75,0.05,0.03,0.58,22.79
3326400.00,0.000656,2.75,0.05,0.03,0.58,22.79
3330000.00,0.000684,2.75,0.06,0.03,0.58,22.79
3333600.00,0.000709,2.75,0.06,0.03,0.58,22.79
3337200.00,0.000717,2.75,0.11,0.03,0.58,22.79
3340800.00,0.000747,2.75,0.11,0.03,0.58,22.79
3344400.00,0.000739,2.75,0.11,0.03,0.58,22.79
3348000.00,0.000733,2.75,0.11,0.03,0.58,22.79
3351600.00,0.000743,2.75,0.06,0.03,0.58,22.79
3355200.00,0.000786,2.75,0.06,0.03,0.58,22.79
3358800.00,0.000794,2.75,0.05,0.03,0.58,22.79
3362400.00,0.000819,2.75,0.05,0.03,0.58,22.79
3366000.00,0.000764,2.75,0.05,0.03,0.58,22.79
3369600.00,0.000736,2.75,0.05,0.03,0.58,22.79
3373200.00,0.000733,2.75,0.05,0.03,0.58,22.79
3376800.00,0.000685,2.75,0.05,0.03,0.58,22.79
3380400.00,0.000626,2.75,0.05,0.03,0.58,22.79
3384000.00,0.000637,2.75,0.05,0.03,0.58,22.79
3387600.00,0.000683,2.75,0.05,0.03,0.58,22.79
3391200.00,0.000686,2.75,0.05,0.03,0.58,22.79
3394800.00,0.000651,2.75,0.05,0.03,0.58,22.79
3398400.00,0.000641,2.75,0.05,0.03,0.58,22.79
3402000.00,0.000597,2.75,0.05,0.03,0.58,22.79
3405600.00,0.000566,2.75,0.05,0.03,0.58,22.79
