Time,heatingGroupFmu.mSteDem,heatingGroupFmu.absChiOn,heatingGroupFmu.pSteTur,heatingGroupFmu.pGasTur,heatingGroupFmu.pGenTot,heatingGroupFmu.mSteBoi,heatingGroupFmu.mSteChp,heatingGroupFmu.mFueChp,heatingGroupFmu.mFueBoi,heatingGroupFmu.qAbsChi,heatingGroupFmu.boilerFWPum.boi.y,heatingGroupFmu.preChp.p,heatingGroupFmu.preBoi.p,heatingGroupFmu.ext,heatingGroupFmu.yChp,heatingGroupFmu.TAmb,heatingGroupFmu.boilerFWPum.port_a.p,heatingGroupFmu.chp.botCycExp.Qboi,heatingGroupFmu.chp.botCycExp.QsteAbs,heatingGroupFmu.chp.botCycExp.Qlos,heatingGroupFmu.chp.botCycExp.exhQ.y,heatingGroupFmu.qFueChp,qUse,qUseSum
1.24E+07,7.4814105,0,4753570,9384909,14138479,2.8981774,4.583164,0.6681866,0.15113334,0,0.1116091,898276.4,898418.06,1,0.8486197,286.44553,101325,10755293,0,-5383841,20892704,31815036.77,20892704,20892704
1.24E+07,7.9909406,0,4764677.5,9304134,14068812,3.3752828,4.6155868,0.6684926,0.17603084,0,0.12999544,898167.2,898349.4,1,0.83507603,284.84555,101325,10831694,0,-5419788.5,2.10E+07,31829606.66,21016160,21016160
1.25E+07,8.331024,0,4777444.5,9220560,13998005,3.679742,4.6512294,0.66895664,0.19188881,0,0.14170624,898298.6,898510.44,1,0.8211075,283.1456,101325,10914988,0,-5460386.5,2.12E+07,31851701.46,21152820,21152819
1.25E+07,8.698505,0,4777005,9079940,13856945,4.038774,4.6597977,0.66617304,0.21069868,0,0.15559697,898167.94,898418.44,1,0.80673933,282.54736,101325,10936617,0,-5460494.5,21174116,31719163.13,21174116,21174116.5
1.25E+07,8.156927,0,4781357.5,8968431,13749788,3.4711344,4.685964,0.6654336,0.18106405,0,0.13371235,899334.75,899525.94,1,0.79199743,280.94766,101325,1.10E+07,0,-5490672.5,2.13E+07,31683955.43,21269530,21269530
1.25E+07,7.0483384,0,4761468.5,8780635,13542103,2.3850543,4.663392,0.6591794,0.124329716,0,0.09181514,900142.9,900248.1,1,0.7769085,281.45514,101325,10942512,0,-5443443.5,21147424,31386167.95,21147424,21147424
1.25E+07,6.4482546,1,4722476.5,8527266,13249743,6.456034,-0.007671217,0.6481298,0.33667633,10797245,0.24862908,898671.2,899296.4,1,0.7614999,283.7549,101325,0,10797245,-5330979,2.09E+07,30860052.3,20850700,20850700.5
1.25E+07,5.819224,1,4687674.5,8289807.5,12977482,5.821244,-0.001957607,0.6383298,0.30352536,10684742,0.2241477,898867.75,899376.06,1,0.7457993,285.35535,101325,0,10684742,-5240586.5,20613002,30393435.1,20613002,20613003
1.25E+07,5.538586,1,4644711.5,8029385.5,12674097,5.539126,-0.000473011,0.62671655,0.28888586,10543883,0.21333672,898539.94,899000.25,1,0.7298352,287.5567,101325,0,10543883,-5127886,2.03E+07,29840481.81,20316480,20316480.5
1.25E+07,5.029057,1,4592596.5,7758291.5,12350888,5.029269,-0.000148834,0.6133445,0.26224747,10376794,0.19366477,898930.56,899310.9,1,0.7136364,290.35608,101325,0,10376794,-4993096,19962486,29203785.02,19962486,19962486.5
1.25E+07,4.689029,1,4550846.5,7526514,12077361,4.6891265,-3.51E-05,0.60259587,0.24453168,10263294,0.180582,898817.6,899149.5,1,0.69723225,292.0553,101325,0,10263294,-4896359,1.97E+07,28691999.75,19710500,19710499.5
1.25E+07,4.340194,1,4495638.5,7278738.5,11774377,4.340219,-1.89E-05,0.590261,0.2262831,10405706,0.16710576,898906.8,899193.25,1,0.6806523,294.2546,101325,0,10405706,-4487368.5,19388712,28104687.25,19388712,19388713
1.25E+07,4.40889,1,4461389.5,7081259.5,11542649,4.4089346,6.95E-06,0.58200103,0.22997712,1.03E+07,0.16983372,898413.4,898708.4,1,0.6639266,294.8538,101325,0,1.03E+07,-4428232,1.92E+07,27711397.04,19224010,19224011.5
1.25E+07,4.009667,1,4412300.5,6853180,1.13E+07,4.0097423,-4.24E-05,0.5709365,0.2090666,10216984,0.15439172,899040.2,899287.44,1,0.64708537,296.4538,101325,0,10216984,-4335753.5,18965038,27184570.51,18965038,18965038
1.25E+07,3.8899167,1,4369486,6641585.5,11011071,3.889921,3.09E-06,0.5610275,0.20284186,10126309,0.14979486,898744.6,898978.56,1,0.630159,297.55,101325,0,10126309,-4260566,18756362,26712763.39,18756362,18756361
1.25E+07,3.8610833,1,4341935.5,6462614.5,1.08E+07,3.8610454,5.33E-06,0.55374455,0.20129476,10086044,0.14865236,898643.75,898874.5,1,0.61317813,297.55,101325,0,10086044,-4221650,1.86E+07,26365993,18649630,18649629.5
1.25E+07,4.2487497,1,4313786.5,6283393.5,1.06E+07,4.2487946,1.33E-05,0.54647464,0.22167155,10044741,0.16370022,898083.4,898358.56,1,0.59617347,297.55,101325,0,10044741,-4182731.2,18541258,26019843.51,18541258,18541258.7
1.25E+07,3.8007226,1,4300468,6134167.5,10434635,3.8007805,-6.61E-05,0.5424716,0.19811545,10046855,0.1463045,899140.2,899364.56,1,0.57917565,296.4461,101325,0,10046855,-4179121.5,18526444,25829242.76,18526444,18526444.5
1.25E+07,4.060695,1,4292823.5,5996671,10289494,4.0606475,1.22E-05,0.53922796,0.21175677,10066848,0.15637834,898268.8,898521.8,1,0.56221557,294.8449,101325,0,10066848,-4189981,18549652,25674800.09,18549652,18549652.5
