Time,electricalGroup.Ppv,electricalGroup.Ir,electricalGroup.Pdem,electricalGroup.Ppla,electricalGroup.Pgen,electricalGroup.Soc,electricalGroup.Pbat,electricalGroup.Pgri.real,electricalGroup.batCon1.chaCyc.active,electricalGroup.batCon1.staBy.active,electricalGroup.batCon1.disCyc.active
10566000,1006176.60,517.58,-12385053.00,-467954.70,5457176.00,0.05,0.00,6389654.50,0.00,1.00,0.00
10569600,1444007.60,742.80,-13004831.00,-461116.50,5625062.50,0.05,0.00,6396877.50,0.00,1.00,0.00
10573200,1716417.00,882.93,-13415104.00,-455362.84,5793771.50,0.05,0.00,6360278.00,0.00,1.00,0.00
10576800,1814115.20,933.19,-14237672.00,-1002.14,5966569.00,0.05,0.00,6457990.50,0.00,1.00,0.00
10580400,1790620.50,921.10,-14402737.00,0.00,6192409.00,0.05,0.00,6419707.00,0.00,1.00,0.00
10584000,1526677.80,785.33,-14264806.00,-1002.14,6519179.00,0.05,0.00,6219952.00,0.00,1.00,0.00
10587600,1502528.90,772.91,-14089446.00,-412773.50,6844911.00,0.05,0.00,6154780.00,0.00,1.00,0.00
10591200,1146355.50,589.69,-13786016.00,-414760.78,7133026.50,0.05,0.00,5921395.00,0.00,1.00,0.00
10594800,743321.50,382.37,-13809277.00,-390453.40,6959768.00,0.05,0.00,6496640.50,0.00,1.00,0.00
10598400,417041.80,214.53,-13440771.00,-425796.56,7204516.50,0.05,0.00,6245009.00,0.00,1.00,0.00
10602000,196267.31,100.96,-13113166.00,-427225.22,7610515.50,0.05,0.00,5733608.00,0.00,1.00,0.00
10605600,112269.09,57.75,-12951772.00,-431369.28,8114761.00,0.05,0.00,5156111.50,0.00,1.00,0.00
10609200,21549.81,11.09,-13014513.00,-430373.28,8567076.00,0.05,0.00,4856260.50,0.00,1.00,0.00
10612800,0.00,0.00,-12614979.00,-433006.72,8958721.00,0.05,0.00,4089264.50,0.00,1.00,0.00
10616400,0.00,0.00,-12414633.00,-435842.16,9093521.00,0.05,0.00,3756954.20,0.00,1.00,0.00
10620000,0.00,0.00,-12203250.00,-429872.22,9282953.00,0.05,0.00,3350169.50,0.00,1.00,0.00
10623600,0.00,0.00,-11724084.00,-447052.22,9662396.00,0.05,0.00,2508740.50,0.00,1.00,0.00
10627200,0.00,0.00,-11204049.00,-458812.60,10031884.00,0.05,0.00,1630977.90,0.00,1.00,0.00
10630800,0.00,0.00,-11028511.00,-442846.06,10436637.00,0.05,0.00,1034720.40,0.00,1.00,0.00
10634400,0.00,0.00,-11016779.00,-471314.16,10821458.00,0.05,0.00,666634.90,0.00,1.00,0.00
10638000,0.00,0.00,-11115587.00,-477783.22,11162272.00,0.05,0.00,431098.44,0.00,1.00,0.00
10641600,0.00,0.00,-11214540.00,-491358.94,11409577.00,0.05,0.00,296322.25,0.00,1.00,0.00
10645200,21071.33,10.84,-11594088.00,-476398.50,11647766.00,0.05,0.00,401648.75,0.00,1.00,0.00
10648800,152924.61,78.66,-11966748.00,-486632.88,11865645.00,0.05,0.00,434810.97,0.00,1.00,0.00
10652400,264827.80,136.23,-12370030.00,-570867.00,12039200.00,0.05,0.00,636868.70,0.00,1.00,0.00
10656000,838393.25,431.27,-12886144.00,-627640.44,12233098.00,0.05,0.00,442293.66,0.00,1.00,0.00
10659600,1516165.90,779.92,-13309920.00,-535165.94,12391988.00,0.05,63691.59,623.36,1.00,0.00,0.00
10663200,1885359.20,969.84,-13734900.00,-514709.44,12491316.00,0.05,124037.48,-3028.78,1.00,0.00,0.00
10666800,1927883.20,991.71,-13899034.00,-490741.25,12580626.00,0.05,124276.90,5542.48,1.00,0.00,0.00
10670400,1699478.00,874.22,-13587560.00,-478184.03,12696562.00,0.05,326944.10,-3351.99,1.00,0.00,0.00
10674000,1623779.80,835.28,-13185270.00,-466513.22,12783740.00,0.05,752810.06,-2926.73,1.00,0.00,0.00
10677600,1412795.80,726.75,-13506339.00,-436015.78,12916276.00,0.05,390788.62,4071.51,1.00,0.00,0.00
10681200,901625.94,463.80,-13592856.00,-437534.66,13065973.00,0.05,-57611.13,5180.70,0.00,0.00,1.00
10684800,529355.20,272.30,-13540404.00,-445116.80,13376283.00,0.05,-80743.25,-860.59,0.00,0.00,1.00
10688400,259159.78,133.31,-13349815.00,-440262.80,13517688.00,0.05,-13699.16,-469.25,0.00,0.00,1.00
10692000,92006.61,47.33,-13035911.00,-420628.84,13756149.00,0.05,387630.28,-3985.22,1.00,0.00,0.00
10695600,14154.86,7.28,-12825510.00,-432012.16,13941689.00,0.05,695433.40,-2888.35,1.00,0.00,0.00
10699200,0.00,0.00,-12536955.00,-423920.20,14092835.00,0.05,1128116.90,-3842.62,1.00,0.00,0.00
10702800,0.00,0.00,-12137942.00,-427925.40,14263615.00,0.06,1692892.40,-4855.17,1.00,0.00,0.00
10706400,0.00,0.00,-11647405.00,-431190.62,14554972.00,0.06,2469694.80,-6681.62,1.00,0.00,0.00
10710000,0.00,0.00,-11090741.00,-431850.47,14723477.00,0.06,3194668.80,-6217.20,1.00,0.00,0.00
10713600,0.00,0.00,-10902211.00,-437371.40,14880993.00,0.07,3538489.00,-2922.13,1.00,0.00,0.00
10717200,0.00,0.00,-10738535.00,-434524.00,15008022.00,0.07,3832444.00,-2519.05,1.00,0.00,0.00
10720800,0.00,0.00,-10784166.00,-433342.78,15166020.00,0.08,3947536.80,-974.39,1.00,0.00,0.00
10724400,0.00,0.00,-10892138.00,-425211.25,15348269.00,0.08,4030212.50,-707.17,1.00,0.00,0.00
10728000,0.00,0.00,-11148094.00,-429238.25,15515424.00,0.09,3938888.00,796.58,1.00,0.00,0.00
10731600,13956.10,7.18,-11694640.00,-421104.60,15571164.00,0.09,3473050.20,3674.64,1.00,0.00,0.00
10735200,140715.70,72.38,-11939207.00,-419547.62,15575632.00,0.10,3357878.20,285.23,1.00,0.00,0.00
10738800,281992.80,145.06,-12219736.00,-422507.03,15640388.00,0.10,3281187.00,1049.04,1.00,0.00,0.00
10742400,455142.34,234.13,-12415788.00,-417074.50,15690777.00,0.11,3311634.50,-1422.39,1.00,0.00,0.00
10746000,745870.40,383.68,-12591736.00,-428735.94,15673166.00,0.11,3397567.00,-997.70,1.00,0.00,0.00
10749600,1319604.40,678.81,-12778638.00,-414802.62,15645414.00,0.12,3761821.20,-9756.60,1.00,0.00,0.00
10753200,1580375.20,812.95,-13122958.00,-432013.78,15670484.00,0.12,3702360.20,6472.65,1.00,0.00,0.00
10756800,1611572.00,829.00,-13205110.00,-419696.28,15658482.00,0.13,3642986.20,-2261.36,1.00,0.00,0.00
10760400,1524047.00,783.97,-13279923.00,-430206.10,15636772.00,0.13,3454495.50,3805.32,1.00,0.00,0.00
10764000,1296764.90,667.06,-13210257.00,-429066.75,15638480.00,0.14,3296182.50,261.35,1.00,0.00,0.00
10767600,982097.90,505.19,-13300020.00,-407185.75,15685164.00,0.14,2965324.80,5269.16,1.00,0.00,0.00
10771200,598743.10,308.00,-13165162.00,-430151.12,15755220.00,0.14,2759681.80,1031.60,1.00,0.00,0.00
10774800,252964.14,130.13,-13050115.00,-413395.34,15788124.00,0.15,2579357.00,1778.82,1.00,0.00,0.00
10778400,63717.54,32.78,-12983676.00,-413913.16,15778399.00,0.15,2444420.50,-106.85,1.00,0.00,0.00
10782000,15232.59,7.84,-12665960.00,-417849.88,15819262.00,0.15,2748113.80,-2570.39,1.00,0.00,0.00
10785600,0.00,0.00,-12302596.00,-429094.30,15915440.00,0.16,3179902.80,-3846.96,1.00,0.00,0.00
10789200,0.00,0.00,-11821333.00,-421292.72,15911905.00,0.16,3665112.20,-4166.45,1.00,0.00,0.00
10792800,0.00,0.00,-11501360.00,-401129.16,15892543.00,0.17,3987301.20,-2752.65,1.00,0.00,0.00
10796400,0.00,0.00,-11199735.00,-425405.16,15869289.00,0.17,4241968.50,-2180.46,1.00,0.00,0.00
10800000,0.00,0.00,-10857929.00,-424800.80,15865008.00,0.18,4579376.50,-2901.57,1.00,0.00,0.00
10803600,0.00,0.00,-10927844.00,-429468.66,15851180.00,0.19,4494626.00,758.67,1.00,0.00,0.00
10807200,0.00,0.00,-10826562.00,-441000.28,15703021.00,0.19,4435960.00,501.22,1.00,0.00,0.00
10810800,0.00,0.00,-10991148.00,-419255.78,15609590.00,0.20,4201214.00,2027.51,1.00,0.00,0.00
10814400,457.46,0.24,-11101360.00,-426016.66,15536804.00,0.20,4011497.50,1612.77,1.00,0.00,0.00
10818000,28385.89,14.60,-11262746.00,-429255.75,15462456.00,0.21,3799926.00,1085.53,1.00,0.00,0.00
10821600,201946.33,103.88,-11525212.00,-449190.00,15313432.00,0.21,3542468.80,1492.33,1.00,0.00,0.00
10825200,607669.56,312.59,-11916579.00,-458822.53,15102926.00,0.22,3335962.20,768.63,1.00,0.00,0.00
10828800,1207205.00,620.99,-12590562.00,-498069.12,14855289.00,0.22,2977419.50,3556.07,1.00,0.00,0.00
10832400,1640887.50,844.08,-12886577.00,-496168.56,14608998.00,0.23,2870613.80,3473.61,1.00,0.00,0.00
10836000,1892713.90,973.62,-13088952.00,-496998.84,14399667.00,0.23,2706567.00,137.45,1.00,0.00,0.00
10839600,1877811.90,965.95,-13515937.00,-479769.72,14211362.00,0.23,2100689.80,7222.90,1.00,0.00,0.00
10843200,1362889.00,701.07,-13623321.00,-473847.78,14072689.00,0.24,1346401.40,7991.88,1.00,0.00,0.00
10846800,976397.70,502.26,-13798577.00,-478185.28,13928340.00,0.24,629101.30,1125.60,1.00,0.00,0.00
10850400,1276750.10,656.76,-14090349.00,-472875.78,13778535.00,0.24,493563.53,1503.69,1.00,0.00,0.00
10854000,929001.50,477.88,-13905172.00,-470349.10,13623503.00,0.24,181069.08,4085.73,1.00,0.00,0.00
10857600,476882.62,245.31,-13844943.00,-471314.94,13403727.00,0.24,-431036.20,4612.63,0.00,0.00,1.00
10861200,230022.72,118.32,-13400233.00,-466510.78,13323017.00,0.24,-315403.38,-1699.55,0.00,0.00,1.00
10864800,97829.00,50.32,-13186625.00,-454579.60,13280128.00,0.24,-264231.40,-984.04,0.00,0.00,1.00
10868400,24560.36,12.63,-12996804.00,-434333.80,13206435.00,0.24,-200752.28,-610.09,0.00,0.00,1.00
10872000,0.00,0.00,-12721832.00,-438031.84,13075097.00,0.24,-85967.77,-1200.82,0.00,0.00,1.00
10875600,0.00,0.00,-12263987.00,-457718.66,12883476.00,0.24,159654.48,-2115.60,1.00,0.00,0.00
10879200,0.00,0.00,-11776981.00,-429921.70,12718061.00,0.24,508160.30,-2998.19,1.00,0.00,0.00
10882800,0.00,0.00,-11465389.00,-435070.90,12519699.00,0.24,618311.75,-927.47,1.00,0.00,0.00
10886400,0.00,0.00,-11275468.00,-442737.90,12419669.00,0.24,700757.94,-705.59,1.00,0.00,0.00
10890000,0.00,0.00,-11181560.00,-426864.66,12157003.00,0.24,549890.75,1311.94,1.00,0.00,0.00
10893600,0.00,0.00,-11083679.00,-420078.38,11995326.00,0.24,492058.22,489.22,1.00,0.00,0.00
10897200,0.00,0.00,-11071148.00,-426037.53,11803650.00,0.24,308053.20,1588.43,1.00,0.00,0.00
10900800,1612.45,0.83,-11142255.00,-416831.00,11605505.00,0.24,50211.86,2180.72,1.00,0.00,0.00
10904400,32593.50,16.77,-11112429.00,-424299.75,11386258.00,0.24,-117165.70,711.18,0.00,0.00,1.00
10908000,215513.84,110.86,-11036434.00,-420992.80,11076122.00,0.24,-166039.00,-247.83,0.00,0.00,1.00
10911600,463251.47,238.30,-11041515.00,-417293.60,10753580.00,0.24,-241152.95,824.01,0.00,0.00,1.00
10915200,743256.25,382.33,-11311012.00,-431255.20,10450933.00,0.24,-546054.60,2023.22,0.00,0.00,1.00
10918800,810645.70,417.00,-11409321.00,-419275.80,10172462.00,0.24,-839718.50,5770.87,0.00,0.00,1.00
10922400,1023139.30,526.31,-11717543.00,-414833.62,9958058.00,0.23,-1151270.50,-91.68,0.00,0.00,1.00
10926000,1591581.00,818.71,-12149193.00,-426816.30,9746716.00,0.23,-1236592.40,1120.35,0.00,0.00,1.00
10929600,1466005.00,754.12,-12037700.00,-419239.70,9468748.00,0.23,-1506662.60,15523.64,0.00,0.00,1.00
10933200,753025.20,387.36,-12279611.00,-416936.56,9105112.00,0.23,-2830657.50,7752.94,0.00,0.00,1.00
10936800,503522.28,259.01,-12327186.00,-423137.16,8639767.00,0.22,-3600109.50,6924.62,0.00,0.00,1.00
10940400,307580.03,158.22,-12903832.00,-1035.94,8069430.00,0.21,-4520537.00,7321.26,0.00,0.00,1.00
10944000,222599.10,114.51,-12907836.00,0.00,7504681.00,0.20,-5175194.00,5362.00,0.00,0.00,1.00
10947600,197645.64,101.67,-13096736.00,-1035.94,7178857.50,0.19,-5716982.50,4286.71,0.00,0.00,1.00
10951200,126722.68,65.19,-12606013.00,-426635.47,6928826.50,0.18,-5974163.00,2936.31,0.00,0.00,1.00
10954800,19212.37,9.88,-12077346.00,-415718.90,6717667.50,0.17,-5758506.50,-2321.37,0.00,0.00,1.00
10958400,0.00,0.00,-11716823.00,-429564.78,6515070.00,0.15,-5632554.00,-1236.39,0.00,0.00,1.00
10962000,0.00,0.00,-11580000.00,-426497.56,6320639.00,0.14,-5685390.50,468.03,0.00,0.00,1.00
10965600,0.00,0.00,-11288393.00,-423327.30,6132166.00,0.13,-5580466.00,-912.23,0.00,0.00,1.00
10969200,0.00,0.00,-11115399.00,-432571.66,5953211.50,0.12,-5594629.00,130.48,0.00,0.00,1.00
10972800,0.00,0.00,-10770624.00,-443957.34,5781675.50,0.11,-5434294.50,-1388.91,0.00,0.00,1.00
10976400,0.00,0.00,-10674682.00,-452741.22,5617450.00,0.10,-5509312.00,661.34,0.00,0.00,1.00
10980000,0.00,0.00,-10548152.00,-470093.72,5459616.50,0.09,-5558211.00,417.52,0.00,0.00,1.00
10983600,0.00,0.00,-10565659.00,-489468.66,5309037.00,0.07,-5744482.00,1608.66,0.00,0.00,1.00
10987200,527.31,0.27,-10797177.00,-497783.47,5166684.50,0.06,-6124485.50,3262.86,0.00,0.00,1.00
10990800,19703.87,10.14,-10757962.00,-497086.28,5032847.50,0.05,-488641.70,5713855.00,0.00,1.00,0.00
10994400,123298.23,63.43,-10525007.00,-501752.94,4907781.00,0.05,0.00,5995680.50,0.00,1.00,0.00
10998000,312727.22,160.87,-10519933.00,-502177.84,4795508.00,0.05,0.00,5913875.00,0.00,1.00,0.00
11001600,394839.66,203.11,-10492790.00,-465612.90,4693435.50,0.05,0.00,5870128.00,0.00,1.00,0.00
11005200,371612.56,191.16,-10478465.00,-443050.47,4596307.50,0.05,0.00,5953595.00,0.00,1.00,0.00
11008800,624789.30,321.39,-10558430.00,-435035.34,4517491.50,0.05,0.00,5851184.50,0.00,1.00,0.00
11012400,867664.50,446.33,-10927650.00,-462177.12,4443804.50,0.05,0.00,6078358.00,0.00,1.00,0.00
11016000,832648.90,428.32,-10991472.00,-454588.22,4375889.00,0.05,0.00,6237523.00,0.00,1.00,0.00
11019600,938595.75,482.82,-10921840.00,-449528.38,4326930.00,0.05,0.00,6105842.00,0.00,1.00,0.00
11023200,901559.75,463.77,-11099441.00,-452221.40,4278717.00,0.05,0.00,6371385.00,0.00,1.00,0.00
11026800,544864.70,280.28,-11544163.00,-417839.12,4230749.50,0.05,0.00,7186388.00,0.00,1.00,0.00
