Time,chillersFMU.mCenChi,chillersFMU.mAbsChi,chillersFMU.TWetBul,chillersFMU.Qchp,chillersFMU.mChiWat,chillersFMU.pChi,chillersFMU.pFan,chillersFMU.TchiSup,chillersFMU.TchiAbsSup,chillersFMU.QchiAbs,chillersFMU.pPumAbs,chillersFMU.pFanAbs,chillersFMU.absChiOn,chillersFMU.yVal,chillersFMU.pPum
17611200,163.19,102.31,288.48,3233790,289.9,369720.03,216.57,281.15,281.15,2467098.2,16400,34145.16,1,0.5,43166.27
17614800,163.22,97.29,287.72,3234246.5,288.6,361336.03,244.99,281.15,281.15,2312625,16400,33563.22,1,0.48,43166.58
17618400,163.2,100.18,288.16,3234703.2,292.9,366325,226.43,281.15,281.15,2401268,16400,33902.31,1,0.49,43166.4
17622000,163.23,96.66,287.62,3235159.8,292.1,360189.7,246.12,281.15,281.15,2293488.5,16400,33488.23,1,0.48,43166.61
17625600,130.88,94.92,287.35,3235616.5,225.8,311292.2,199.99,281.15,281.15,2240675,16400,33278.08,1,0.55,40146.45
17629200,127.97,95.13,287.38,3236073,223.1,307921.28,190.69,281.15,281.15,2246958,16400,33303.33,1,0.57,39863.12
17632800,127.86,95.54,287.44,3236529.8,223.4,308510.38,188.28,281.15,281.15,2259388.8,16400,33353.08,1,0.57,39852.47
17636400,117.4,97.9,287.81,3236986.2,215.3,299376.16,156.61,281.15,281.15,2331161.2,16400,33635.25,1,0.6,38876.48
17640000,117.37,95.03,287.36,3237443,212.4,294534.9,170.68,281.15,281.15,2243777,16400,33290.56,1,0.59,38873.82
17643600,113.37,95.03,287.36,3237899.5,208.4,289746.06,160.19,281.15,281.15,2243797.8,16400,33290.64,1,0.59,38521.25
17647200,131.26,95.54,287.44,3238356.2,226.8,312912.25,193.98,281.15,281.15,2259392,16400,33353.09,1,0.56,40183.58
17650800,85.44,96.66,287.62,3238812.8,182.1,261916.84,105.41,281.15,281.15,2293516.8,16400,33488.34,1,0.72,36207.48
17654400,86.31,98.99,287.98,3239269.5,185.3,266251.53,101.3,281.15,281.15,2364713.2,16400,33764.14,1,0.73,36276.1
17658000,84.4,100,288.13,3239726,184.4,265725.75,97.64,281.15,281.15,2395880.5,16400,33882.1,1,0.74,36126.24
17661600,136.63,105.17,288.89,3240182.8,241.8,334829.62,155.54,281.15,281.15,2556401.5,16400,34461.98,1,0.58,40715.65
17665200,163.18,104.09,288.74,3240639.2,289,372388.94,205.14,281.15,281.15,2522693.8,16400,34344.13,1,0.51,43166.15
17668800,163.12,111.32,289.76,3241096,287.4,381658.03,169.56,281.15,281.15,2750981,16400,35105.36,1,0.53,43165.67
17672400,163.11,113.42,290.04,3241552.5,292.6,383916.22,162.65,281.15,281.15,2818085.5,16400,35317.35,1,0.53,43165.52
17676000,136.01,105.69,288.97,3242009.2,241.7,334626.94,154.78,281.15,281.15,2572919.2,16400,34518.95,1,0.58,40653.77
17679600,149.66,114.03,290.13,3242465.8,263.7,363547.8,139.34,281.15,281.15,2837915,16400,35379.15,1,0.57,42192.16
17683200,163.12,111.79,289.82,3242922.2,296.4,382187.38,172.77,281.15,281.15,2766101.2,16400,35153.51,1,0.53,43165.63
17686800,163.17,105.49,288.94,3243379,305.1,374372.88,201.02,281.15,281.15,2566444.2,16400,34496.68,1,0.51,43166.06
17690400,163.18,103.45,288.64,3243835.5,343.3,371454.53,212.42,281.15,281.15,2502762,16400,34273.45,1,0.5,43166.2
17694000,163.21,99.01,287.98,3244292.2,364.6,364362.72,233.19,281.15,281.15,2365344.2,16400,33766.54,1,0.49,43166.47
17697600,163.16,105.95,289.01,3244748.8,340.7,375003.06,198.81,281.15,281.15,2580855,16400,34546.13,1,0.51,43166.03
17701200,163.19,102.03,288.44,3245205.5,319,369301.06,218.11,281.15,281.15,2458692.2,16400,34114.59,1,0.5,43166.29
17704800,163.21,98.99,287.98,3245662,313.2,364325.97,233.49,281.15,281.15,2364682.5,16400,33764.02,1,0.49,43166.47
17708400,163.23,96.32,287.57,3246118.8,299.1,359549.8,248.42,281.15,281.15,2282959.5,16400,33446.71,1,0.48,43166.64
17712000,163.25,93.47,287.11,3246575.2,299.4,354012.03,265.62,281.15,281.15,2196621,16400,33099.24,1,0.47,43166.8
17715600,132.71,89.79,286.51,3247032,222.5,303544.22,235.37,281.15,281.15,2086827.6,16400,32639.91,1,0.53,40326.98
17719200,131.04,85.16,285.73,3247488.5,216.2,290888.66,258.64,281.15,281.15,1951149.2,16400,32046.53,1,0.52,40161.91
17722800,124.08,86.92,286.03,3247945.2,211,286351.6,229.85,281.15,281.15,2002297.2,16400,32273.47,1,0.55,39491.47
17726400,123.27,87.13,286.06,3248401.8,210.4,285842.22,226.55,281.15,281.15,2008515.2,16400,32300.79,1,0.55,39414.92
17730000,124.92,85.78,285.83,3248858.5,210.7,284741.03,238.09,281.15,281.15,1969155.9,16400,32126.86,1,0.54,39570.6
17733600,133.66,89.54,286.47,3249315,223.2,304248.03,230.24,281.15,281.15,2079393.4,16400,32608.12,1,0.53,40420.57
17737200,163.25,94.08,287.21,3249771.8,320.8,355241.22,255.91,281.15,281.15,2215175.2,16400,33174.95,1,0.47,43166.77
17740800,163.2,100.32,288.18,3250228.2,331.8,366548.06,221.43,281.15,281.15,2405512,16400,33918.2,1,0.49,43166.39
17744400,163.15,107.53,289.23,3250685,358.6,377103.12,186.03,281.15,281.15,2630851.8,16400,34714.65,1,0.51,43165.93
17748000,163.12,111.93,289.84,3251141.5,314.1,382341.28,167.98,281.15,281.15,2770665.5,16400,35168,1,0.53,43165.63
17751600,163.11,113.42,290.04,3251598.2,332,383915.47,160.96,281.15,281.15,2818095.5,16400,35317.38,1,0.53,43165.52
17755200,163.14,108.57,289.38,3252054.8,327,378421.56,184,281.15,281.15,2663759.5,16400,34823.16,1,0.53,43165.86
17758800,163.1,114.41,290.18,3252511.5,319.6,384925.84,159.64,281.15,281.15,2850110.2,16400,35416.97,1,0.53,43165.45
17762400,163.1,114.41,290.18,3252968,320.9,384925.1,159.3,281.15,281.15,2850091.5,16400,35416.91,1,0.54,43165.45
17766000,163.13,110.95,289.71,3253424.8,319.8,381245.84,176.39,281.15,281.15,2739228.2,16400,35067.77,1,0.52,43165.69
17769600,163.08,117.55,290.59,3253881.2,310.4,387837.75,143.42,281.15,281.15,2951240.8,16400,35725.07,1,0.54,43165.22
17773200,163.1,114.66,290.21,3254338,303.5,385166.88,155.59,281.15,281.15,2858026.8,16400,35441.44,1,0.54,43165.43
17776800,163.06,119.56,290.85,3254794.5,294,389514.16,136.57,281.15,281.15,3016604.8,16400,35919.04,1,0.55,43165.07
17780400,163.1,114.36,290.17,3255251.2,297.2,384873.1,162.94,281.15,281.15,2848339.2,16400,35411.48,1,0.53,43165.45
17784000,163.17,105.36,288.92,3255707.8,285.8,374203.22,202.54,281.15,281.15,2562591.2,16400,34483.39,1,0.51,43166.07
17787600,163.25,94,287.2,3256164.5,287.7,355086.9,262.78,281.15,281.15,2212739.5,16400,33165.05,1,0.47,43166.77
17791200,163.23,96.67,287.62,3256621,288,360190.72,244.84,281.15,281.15,2293528.8,16400,33488.39,1,0.48,43166.61
17794800,163.23,96.66,287.62,3257077.8,283.9,360189.88,244.88,281.15,281.15,2293511.5,16400,33488.32,1,0.48,43166.61
17798400,163.23,96.66,287.62,3257534.2,288.7,360189.25,243.88,281.15,281.15,2293515.2,16400,33488.34,1,0.48,43166.61
17802000,163.25,94.08,287.21,3257990.8,287.9,355242.75,261.62,281.15,281.15,2215118,16400,33174.72,1,0.48,43166.77
17805600,163.27,91.28,286.76,3258447.5,294.5,349442,279.3,281.15,281.15,2131008.5,16400,32827.05,1,0.46,43166.93
17809200,163.29,87.13,286.06,3258904,294.5,340007.4,309.03,281.15,281.15,2008487.1,16400,32300.67,1,0.45,43167.16
17812800,163.3,85.78,285.83,3259360.8,295.3,336712.6,317.76,281.15,281.15,1969163.8,16400,32126.9,1,0.45,43167.23
17814134,163.33,81.5,285.05,3259529.8,291.49,325654.2,479.34,281.15,281.15,1845902.4,16400,31567.64,1,0.43,43085.32
17814134,163.33,81.5,285.05,3259529.8,291.49,325654.2,254.57,281.15,281.15,1845902.4,16400,31567.64,1,0.43,43085.32
17816400,163.33,82.01,284.34,3259817.2,285,327002.38,274.43,281.15,281.15,1860183.5,16400,31633.54,1,0.43,43088.27
17817666,163.33,81.99,285.25,3259978,288.52,326940.2,398.16,281.15,281.15,1859810.2,16400,31631.82,1,0.43,43103.04
17817666,163.33,81.99,285.25,3259978,288.52,326940.2,199.16,281.15,281.15,1859810.2,16400,31631.82,1,0.43,43103.04
17820000,163.29,88.12,286.23,3260274,295,342341.47,292.95,281.15,281.15,2037465.1,16400,32427.24,1,0.45,43167.1
17823600,163.26,92.48,286.95,3260730.5,319.5,351977.9,263.49,281.15,281.15,2166947.8,16400,32977,1,0.47,43166.86
17827200,163.21,99.15,288,3261187.2,329.2,364601.12,227.89,281.15,281.15,2369702,16400,33783.13,1,0.49,43166.47
17830800,163.17,104.35,288.78,3261643.8,336.7,372758.3,202.57,281.15,281.15,2530702,16400,34372.32,1,0.5,43166.14
17834400,163.21,99.14,288,3262100.5,309.2,364576.25,230.95,281.15,281.15,2369200.8,16400,33781.22,1,0.49,43166.47
17838000,163.2,101.06,288.29,3262557,302.2,367762.6,219.42,281.15,281.15,2428581.2,16400,34004.02,1,0.49,43166.34
17841600,163.18,103.45,288.64,3263013.8,296.7,371452.7,208.03,281.15,281.15,2502795.8,16400,34273.57,1,0.5,43166.2
17845200,163.16,106.03,289.02,3263470.2,298.4,375113.5,195.38,281.15,281.15,2583456,16400,34555.02,1,0.51,43166.03
17848800,163.16,106.03,289.02,3263927,298.3,375114.4,198.52,281.15,281.15,2583421,16400,34554.9,1,0.51,43166.03
17852400,163.2,101.06,288.29,3264383.5,296.1,367762.84,222.46,281.15,281.15,2428535,16400,34003.85,1,0.49,43166.34
17856000,163.17,104.85,288.85,3264840.2,291.9,373483.06,201.23,281.15,281.15,2546571,16400,34427.83,1,0.51,43166.1
17859600,163.17,104.85,288.85,3265296.8,283.9,373482.28,201.93,281.15,281.15,2546539,16400,34427.72,1,0.51,43166.1
17863200,163.18,104.03,288.73,3265753.5,302.5,372310.03,209.17,281.15,281.15,2520935.8,16400,34337.93,1,0.5,43166.16
17866800,163.22,97.52,287.75,3266210,332.1,361737.75,241.52,281.15,281.15,2319470.8,16400,33589.89,1,0.49,43166.56
17870400,163.23,95.9,287.5,3266666.8,329,358772.03,249.6,281.15,281.15,2270345.5,16400,33396.72,1,0.48,43166.66
17874000,163.24,95.16,287.38,3267123.2,322.3,357356.2,254.43,281.15,281.15,2247787.8,16400,33306.66,1,0.48,43166.7
17877600,163.27,90.64,286.65,3267580,290.3,348069.78,281.88,281.15,281.15,2112190.2,16400,32747.71,1,0.46,43166.97
17881200,163.25,93.2,287.07,3268036.5,285.8,353466.12,264.98,281.15,281.15,2188568.5,16400,33066.21,1,0.47,43166.82
17884800,163.28,89.79,286.51,3268493.2,281.9,346176.88,286.56,281.15,281.15,2086825,16400,32639.9,1,0.46,43167.01
17888400,163.29,87.58,286.14,3268949.8,285.2,341072.56,304.75,281.15,281.15,2021567.1,16400,32357.96,1,0.45,43167.13
17892000,163.31,84.6,285.63,3269406.5,282.2,333718.16,327.34,281.15,281.15,1934730.2,16400,31972.86,1,0.44,43167.29
17895600,163.33,82.18,285.2,3269863,274.7,327338.72,345.24,281.15,281.15,1865181.8,16400,31656.54,1,0.44,43167.42
17899200,163.33,82.18,285.2,3270319.8,278.2,327339.53,345.2,281.15,281.15,1865193.6,16400,31656.59,1,0.43,43167.42
17902800,163.3,85.56,285.79,3270776.2,269.5,336140.97,313.85,281.15,281.15,1962555.5,16400,32097.47,1,0.44,43167.24
17906400,163.3,85.78,285.83,3271233,273.6,336704.7,308.18,281.15,281.15,1969158.8,16400,32126.87,1,0.44,43167.23
17910000,163.25,93.84,287.17,3271689.5,313,354768.4,257.01,281.15,281.15,2208031.8,16400,33145.87,1,0.47,43166.78
17913600,163.21,98.83,287.95,3272146,347,364056.34,232.51,281.15,281.15,2359894.8,16400,33745.75,1,0.49,43166.48
17917200,163.18,103.74,288.69,3272602.8,353.4,371877.9,204.92,281.15,281.15,2511808.2,16400,34305.62,1,0.5,43166.18
17920800,163.14,108.6,289.38,3273059.2,355.3,378448.47,181.97,281.15,281.15,2664484.8,16400,34825.54,1,0.52,43165.86
17924400,163.14,109.28,289.48,3273516,295.2,379281.53,181.39,281.15,281.15,2685998.8,16400,34895.84,1,0.52,43165.81
17928000,163.11,113.42,290.04,3273972.5,294.3,383917.94,165.96,281.15,281.15,2818074.5,16400,35317.31,1,0.53,43165.52
17931600,163.11,113.14,290.01,3274429.2,302.2,383635.66,166.58,281.15,281.15,2809362.2,16400,35290.04,1,0.53,43165.54
17935200,163.21,99.11,288,3274885.8,307.5,364519.62,229.75,281.15,281.15,2368197.2,16400,33777.41,1,0.5,43166.47
17938800,163.21,99.99,288.13,3275342.5,306.8,366016.8,226,281.15,281.15,2395549,16400,33880.85,1,0.49,43166.41
17942400,163.16,106.26,289.05,3275799,291.7,375429.12,196.04,281.15,281.15,2590759.2,16400,34579.9,1,0.51,43166.01
17946000,163.16,106.41,289.07,3276255.8,284.5,375636.06,195.13,281.15,281.15,2595602.8,16400,34596.34,1,0.51,43166
17949600,163.18,103,288.58,3276712.2,288.8,370780.6,213.15,281.15,281.15,2488740.5,16400,34223.29,1,0.5,43166.22
17953200,163.2,100.52,288.21,3277169,282.9,366892.2,227.43,281.15,281.15,2411882.2,16400,33942,1,0.49,43166.38
17956800,163.26,92.72,286.99,3277625.5,279.5,352498.66,272.68,281.15,281.15,2174341.2,16400,33007.59,1,0.47,43166.84
17960400,162.13,96.99,287.67,3278082.2,259.1,359110.03,241.52,281.15,281.15,2303357.5,16400,33526.98,1,0.48,43152.02
17964000,146.71,96.99,287.67,3278538.8,243.7,336491.72,217.83,281.15,281.15,2303311.8,16400,33526.8,1,0.52,41834.91
17967600,53.17,92.04,287.57,3278995.5,145.2,230970.55,62.05,281.15,281.15,2184846.2,16400,32922.04,1,1,34010.38
17971200,52.14,90.96,287.07,3279452,143.1,223219.47,64.38,281.15,281.15,2137927.2,16400,32787.01,1,1,33947.36
17974800,55.2,88.6,286.31,3279908.8,143.8,220986.5,77.57,281.15,281.15,2051697.2,16400,32488.94,1,0.88,34135.99
17978400,53.34,83.86,285.5,3280365.2,137.2,209572.36,83.95,281.15,281.15,1913462,16400,31876.86,1,0.84,34020.97
17982000,55.64,83.86,285.5,3280822,139.5,211316.1,84.18,281.15,281.15,1913502.2,16400,31877.04,1,0.81,34163.29
17985600,67.88,86.92,286.03,3281278.5,154.8,227908.14,98.9,281.15,281.15,2002296.4,16400,32273.46,1,0.75,34960.98
17988298,80.62,81.59,285.05,3281620.8,162.22,227115.23,208.06,281.15,281.15,1848458.2,16400,31579.45,1,0.65,35701.13
17988298,80.62,81.59,285.05,3281620.8,162.22,227115.23,0,281.15,281.15,1848458.2,16400,31579.45,1,0.65,35701.13
17989200,82.67,82.03,285.05,3281735.2,164.7,230156.22,150.72,281.15,281.15,1860845.1,16400,31636.58,1,0.65,35880.9
17989744,81.92,82.03,285.25,3281804,163.95,229434.05,173.58,281.15,281.15,1860761.6,16400,31636.2,1,0.65,35828.11
17989744,81.92,82.03,285.25,3281804,163.95,229434.05,0,281.15,281.15,1860761.6,16400,31636.2,1,0.65,35828.11
17992800,71.41,88.29,286.26,3282191.8,159.7,233798.48,99.87,281.15,281.15,2042528.1,16400,32449.23,1,0.74,35193.57
17996400,51.8,90.6,287.11,3282648.5,142.4,222060.75,59.27,281.15,281.15,2131655.5,16400,32741.73,1,1,33926.42
18000000,55.61,94.59,288.03,3283105,150.2,238736.9,57.89,281.15,281.15,2265508.5,16400,33236.88,1,1,34161.78
18003600,57.34,96.36,288.51,3283561.8,153.7,244051.3,56.47,281.15,281.15,2329857.8,16400,33452.15,1,1,34270.41
18007200,59.07,98.13,289.29,3284018.2,157.2,250951.25,52,281.15,281.15,2409720.5,16400,33663.02,1,1,34382.38
18010800,59.32,98.38,289.91,3284475,157.7,254606.06,47.19,281.15,281.15,2445519.2,16400,33692.79,1,1,34398.71
18014400,66.04,105.16,289.94,3284931.5,171.2,260774.27,55.91,281.15,281.15,2613564.8,16400,34461.16,1,1,34840.9
18018000,70.04,109.16,289.94,3285388.2,179.2,264471.5,62.57,281.15,281.15,2710019.8,16400,34883.68,1,1,35102.89
18021600,75.52,108.38,289.35,3285844.8,183.9,266356.47,73.38,281.15,281.15,2657765.8,16400,34803.48,1,0.88,35471.98
18025200,70.01,108.39,289.35,3286301.2,178.4,261118.61,66.18,281.15,281.15,2657787.5,16400,34803.56,1,0.98,35101.11
18028800,69.29,108.41,289.65,3286758,177.7,262211.72,62.37,281.15,281.15,2675467,16400,34805.97,1,1,35053.48
18032400,55.12,94.08,289.36,3287214.5,149.2,248069.2,48.07,281.15,281.15,2314183,16400,33174.63,1,1,34131.23
18036000,58.47,97.53,288.94,3287671.2,156,248142.1,56.28,281.15,281.15,2378167.5,16400,33591.21,1,1,34343.54
18039600,72.75,103.45,288.64,3288127.8,176.2,258707.12,77.04,281.15,281.15,2502774.2,16400,34273.5,1,0.86,35283.09
18043200,54.83,93.77,287.78,3288584.5,148.6,235888.45,60.44,281.15,281.15,2234841,16400,33137.09,1,1,34112.97
18046800,52.29,91.11,288.93,3289041,143.4,235637.39,47.9,281.15,281.15,2222682,16400,32806.38,1,1,33956.35
18050400,51.8,90.6,287.99,3289497.8,142.4,227800.2,54.69,281.15,281.15,2170137.5,16400,32741.71,1,1,33926.41
18054000,50.55,89.25,287.5,3289954.2,139.8,219179.38,56.76,281.15,281.15,2117524.2,16400,32571.97,1,1,33848.52
18057600,47.72,86.18,287.05,3290411,133.9,204123.17,55.21,281.15,281.15,2027450.2,16400,32178.28,1,1,33669.82
18061200,84.06,93.84,287.17,3290867.5,177.9,255946.66,108.92,281.15,281.15,2207984.5,16400,33145.68,1,0.68,36099.94
18064800,88.94,90.16,286.57,3291324.2,179.1,254048.14,127.11,281.15,281.15,2097919,16400,32687.18,1,0.67,36485.78
18068400,96.12,85.58,285.8,3291780.8,181.7,251674.31,172.41,281.15,281.15,1963097.9,16400,32099.89,1,0.62,37073.98
18070850,100.1,81.6,285.05,3292091.5,181.7,246354.05,284.91,281.15,281.15,1848568,16400,31579.96,1,0.59,37268.05
18070850,100.1,81.6,285.05,3292091.5,181.7,246354.05,35.3,281.15,281.15,1848568,16400,31579.96,1,0.59,37268.05
18072000,99.68,82.02,284.68,3292237.5,181.7,247049.28,168.28,281.15,281.15,1860716.9,16400,31635.99,1,0.59,37246.34
18075600,101.35,82.05,283.99,3292694,183.4,248874.16,117.33,281.15,281.15,1861321.1,16400,31638.78,1,0.59,37376.54
18077766,109.37,82.04,285.25,3292969,191.4,257515.55,261.95,281.15,281.15,1861124.6,16400,31637.87,1,0.56,38073.89
18077766,109.37,82.04,285.25,3292969,191.4,257515.55,0,281.15,281.15,1861124.6,16400,31637.87,1,0.56,38073.89
18079200,108.99,87.71,286.16,3293150.8,196.7,270346.34,182.12,281.15,281.15,2025364,16400,32374.54,1,0.59,38145.9
18082800,163.2,100.2,288.16,3293607.2,289.7,366351.8,220.23,281.15,281.15,2401868.5,16400,33904.56,1,0.49,43166.4
18086400,163.1,114.99,290.25,3294064,309.9,385489.12,154.42,281.15,281.15,2868660.5,16400,35474.22,1,0.54,43165.41
18090000,163.08,116.99,290.52,3294520.5,333.2,387346.16,147.01,281.15,281.15,2933133.5,16400,35670.63,1,0.54,43165.26
18093600,163.12,112.44,289.91,3294977.2,325.5,382886,167.17,281.15,281.15,2786715.5,16400,35218.8,1,0.53,43165.59
18097200,163.11,113.34,290.03,3295433.8,329.5,383843.03,163.32,281.15,281.15,2815807.2,16400,35310.22,1,0.53,43165.52
18100800,163.11,112.64,289.94,3295890.5,332.6,383100.53,167.17,281.15,281.15,2793125.8,16400,35239.01,1,0.53,43165.57
18104400,163.21,99.96,288.13,3296347,331.6,365970.44,228.71,281.15,281.15,2394641.8,16400,33877.44,1,0.49,43166.41
18108000,163.19,102.78,288.55,3296803.8,331.7,370451.9,213.01,281.15,281.15,2481997.8,16400,34199.04,1,0.51,43166.23
18111600,163.22,98.39,287.89,3297260.2,298.8,363289.7,235.09,281.15,281.15,2346326.5,16400,33693.75,1,0.49,43166.51
18115200,163.2,100.52,288.21,3297717,299.3,366886.72,224.84,281.15,281.15,2411821,16400,33941.77,1,0.49,43166.38
18118800,163.22,98.55,287.91,3298173.5,298.7,363558.66,234.76,281.15,281.15,2351055,16400,33711.91,1,0.49,43166.5
18122400,163.19,101.67,288.38,3298630.2,303.4,368722.2,216.78,281.15,281.15,2447270.8,16400,34072.84,1,0.5,43166.31
18126000,163.27,90.53,286.63,3299086.8,302.3,347812.8,282.86,281.15,281.15,2108691.8,16400,32732.9,1,0.46,43166.97
18129600,163.23,96.36,287.57,3299543.5,292.8,359624.4,248.05,281.15,281.15,2284189,16400,33451.57,1,0.48,43166.63
18133200,152.43,92.98,287.04,3300000,245.4,337065.94,251.35,281.15,281.15,2182030,16400,33039.31,1,0.51,42504.36
18136800,153.03,90.27,286.59,3300456.5,243.3,332258.47,267.54,281.15,281.15,2101212.8,16400,32701.18,1,0.48,42567.38
18140400,140.5,89.9,286.53,3300913.2,230.4,314066.72,244.68,281.15,281.15,2090200.4,16400,32654.3,1,0.51,41105.42
18144000,87.21,102.79,288.55,3301369.8,190,272177.25,97.15,281.15,281.15,2482139.5,16400,34199.56,1,0.74,36347.74
18147600,84.6,100.2,288.16,3301826.5,184.8,266194.28,98.87,281.15,281.15,2401762.5,16400,33904.17,1,0.74,36142.52
18151200,88.68,93.12,287.06,3302283,181.8,259301.83,118.94,281.15,281.15,2186329.8,16400,33057.01,1,0.68,36464.91
18154800,88.72,91.68,286.82,3302739.8,180.4,256726.42,121.6,281.15,281.15,2143195,16400,32878.12,1,0.68,36468.08
18158400,91.65,88.45,286.29,3303196.2,180.1,253335.67,141.13,281.15,281.15,2047257.8,16400,32469.73,1,0.65,36705.81
18162000,85.71,87.69,286.16,3303653,173.4,245835.3,125.46,281.15,281.15,2024978.6,16400,32372.86,1,0.67,36228.73
18165600,85.7,95.3,287.41,3304109.5,181,260012.7,104.97,281.15,281.15,2252122,16400,33324.03,1,0.71,36227.96
18169200,83.86,106.44,289.08,3304566.2,190.3,272812.3,85.11,281.15,281.15,2596498.8,16400,34599.38,1,0.79,36084.47
18172800,93.02,108.58,289.38,3305022.8,201.6,284612.03,91.91,281.15,281.15,2664059,16400,34824.14,1,0.75,36817.73
18176400,137.03,109.27,289.48,3305479.5,246.3,340262.8,138.53,281.15,281.15,2685722.2,16400,34894.93,1,0.59,40755.61
18180000,66.09,105.21,289.95,3305936,171.3,260840.08,55.39,281.15,281.15,2614973,16400,34466.69,1,1,34844.21
18183600,70.04,109.16,289.98,3306392.8,179.2,264693.53,58.96,281.15,281.15,2712529.8,16400,34883.68,1,1,35102.89
18187200,68.59,107.71,290.71,3306849.2,176.3,266365.78,50.75,281.15,281.15,2717344.2,16400,34733.06,1,1,35007.51
18190800,72.49,111.61,291.39,3307306,184.1,272016.9,49.75,281.15,281.15,2852368.2,16400,35134.8,1,1,35265.92
18194400,74.94,114.06,291.24,3307762.5,189,274143.03,54.34,281.15,281.15,2905414,16400,35381.79,1,1,35432.25
18198000,74.69,113.81,291.51,3308219.2,188.5,274475.12,52.62,281.15,281.15,2915132.8,16400,35356.77,1,1,35415.1
18201600,74.54,113.66,290.86,3308675.8,188.2,272695.72,57.51,281.15,281.15,2873655,16400,35341.75,1,1,35404.83
18205200,74.39,113.51,290.85,3309132.5,187.9,272490.97,57.43,281.15,281.15,2868945.8,16400,35326.7,1,1,35394.57
18208800,70.29,109.41,290.38,3309589,179.7,266759.4,57.72,281.15,281.15,2741329.2,16400,34909.52,1,1,35119.42
18212400,78.6,91.8,286.85,3310045.8,170.4,247101,108.86,281.15,281.15,2146807.8,16400,32893.22,1,0.72,35689.96
18216000,76.87,88.53,286.3,3310502.2,165.4,239198.23,111.12,281.15,281.15,2049579.5,16400,32479.78,1,0.71,35566.76
18219600,65.02,88.08,286.23,3310959,153.1,227876.47,94.43,281.15,281.15,2036352.9,16400,32422.41,1,0.77,34774.36
18223200,63.22,87.08,286.06,3311415.5,150.3,224338.89,92.64,281.15,281.15,2007134.4,16400,32294.73,1,0.78,34656.45
18226800,60.78,83.12,285.37,3311872.2,143.9,213613.34,96.88,281.15,281.15,1892002.8,16400,31779.34,1,0.76,34496.36
18230400,63.21,84.49,285.61,3312328.8,147.7,218716.16,97.9,281.15,281.15,1931562.4,16400,31958.6,1,0.76,34656.21
18234000,65.31,81.69,285.07,3312785.5,147,213992.31,135.59,281.15,281.15,1851107.5,16400,31591.69,1,0.72,34645.59
18234106,65.24,81.73,285.05,3312798.8,146.96,214123.39,187.42,281.15,281.15,1852198.4,16400,31596.73,1,0.72,34586.1
